TEMPERATURE,HUMIDITY,SOIL MOISTURE,INTENSITY,Weighted_Average,SPRINKLER
26.5,47,1594,188,525.1,0
25.1,51,1748,172,569.788,0
24.5,54,3302,106,1027.4199999999998,0
24.0,57,3610,138,1125.0,1
23.5,60,2529,117,798.4599999999999,0
23.6,61,1881,80,599.188,0
22.4,63,3659,15,1123.712,1
23.0,65,3893,32,1197.02,1
22.4,66,3064,15,946.0519999999999,0
21.3,67,2170,48,682.4440000000001,0
21.0,68,2746,62,857.3999999999999,0
22.0,69,2473,67,776.76,0
20.0,71,3479,33,1073.8,1
20.3,72,3472,25,1070.944,1
22.8,65,1424,103,466.204,0
24.9,59,3413,101,1061.5320000000002,1
26.2,52,2441,81,765.536,0
27.8,48,3155,151,988.864,0
28.4,44,2535,176,805.412,0
29.7,41,3952,163,1228.216,1
31.0,39,2612,199,831.0600000000001,0
30.3,38,3253,145,1015.324,0
30.1,37,2955,197,932.868,0
28.4,42,2017,180,650.0120000000001,0
27.4,48,3560,164,1112.0720000000001,1
25.9,54,1415,216,477.112,0
24.1,55,2656,126,836.588,0
24.6,57,2778,109,871.5079999999999,0
23.1,58,1839,124,591.7679999999999,0
23.8,61,2890,48,897.464,0
22.5,63,3906,57,1203.72,1
22.7,65,3163,63,982.2760000000001,0
22.7,65,4061,4,1243.416,1
23.0,65,1468,11,466.58,0
21.9,66,1075,50,354.112,0
21.8,66,1647,68,528.204,0
21.4,67,3304,3,1016.3719999999998,0
21.4,68,2311,51,725.472,0
23.0,63,3293,108,1027.1,0
24.3,58,2201,86,695.3839999999999,0
26.5,54,2482,129,785.2,0
27.8,49,3815,154,1187.5639999999999,1
28.1,45,2696,151,850.4079999999999,0
30.0,40,2130,157,680.58,0
30.0,39,1898,143,608.74,0
30.0,38,1076,150,362.84000000000003,0
30.6,37,2511,173,796.448,0
28.7,42,3449,201,1082.6360000000002,1
26.1,47,3675,203,1151.3880000000001,1
24.6,52,2662,156,841.888,0
24.7,53,1412,85,457.256,0
23.3,54,2532,81,792.5840000000001,0
24.0,55,1990,84,630.88,0
23.1,56,2998,27,925.328,0
22.4,58,3526,28,1084.232,1
22.6,59,3623,10,1111.148,1
21.7,60,3281,15,1009.276,0
21.7,61,3920,18,1201.676,1
21.8,62,1034,75,344.164,0
20.4,64,2015,12,629.8119999999999,0
20.2,67,1901,70,604.516,0
20.3,70,2802,25,869.384,0
21.8,65,1906,106,610.944,0
23.7,61,2769,118,870.9359999999999,0
24.1,57,2582,117,813.688,0
26.2,51,2778,217,885.396,0
28.2,45,2008,166,646.136,0
30.2,39,2316,180,739.376,0
30.4,38,1803,205,588.7520000000001,0
30.8,36,2823,207,894.584,0
30.6,35,1864,151,598.708,0
28.9,40,3639,178,1135.912,1
26.1,44,2746,208,872.548,0
24.5,49,2957,145,927.98,0
23.3,50,3631,139,1129.284,1
23.3,51,2819,94,879.6639999999999,0
22.6,53,2389,95,751.1679999999999,0
23.0,53,3601,18,1104.1,1
21.4,54,3982,42,1221.592,1
20.6,55,3957,47,1214.8479999999997,1
20.1,57,3806,4,1163.9479999999999,1
19.4,58,2321,42,723.852,0
19.5,60,3978,5,1216.36,1
19.7,61,1651,50,524.896,0
18.7,63,1131,3,362.596,0
18.4,65,3173,67,984.632,0
19.2,61,3305,136,1032.996,0
21.9,57,1855,81,589.932,0
22.7,54,1774,89,566.136,0
24.5,47,1682,201,552.76,0
26.6,40,3336,156,1041.288,0
28.1,33,3398,172,1060.588,1
29.0,32,4055,177,1258.36,1
29.8,30,3182,180,996.544,0
29.1,29,1733,177,560.948,0
27.8,34,1347,166,444.644,0
25.4,40,1394,148,457.232,0
23.3,45,4006,185,1246.824,1
22.1,46,3538,131,1098.8079999999998,1
22.3,47,3978,90,1225.4039999999998,1
21.1,48,3890,125,1203.848,1
22.0,51,2798,16,862.08,0
20.4,54,3384,48,1042.752,0
20.2,57,2226,57,697.396,0
20.8,58,2251,55,705.064,0
19.6,60,2923,27,902.968,0
19.1,62,3129,20,964.2079999999999,0
18.6,64,1503,43,480.04799999999994,0
18.9,65,2757,0,850.592,0
18.0,66,1501,77,484.6,0
19.5,61,1994,85,632.6399999999999,0
21.0,56,3948,103,1220.3799999999999,1
23.0,51,4064,135,1258.8200000000002,1
24.6,46,1834,145,590.2679999999999,0
26.3,41,2781,179,878.204,0
28.0,36,1101,158,370.34000000000003,0
28.1,34,3279,146,1021.528,0
29.1,32,3759,179,1169.868,1
29.8,30,2596,165,818.644,0
27.8,35,3845,172,1195.164,1
25.9,40,1425,210,475.352,0
22.8,45,1821,211,594.824,0
22.1,46,2096,84,659.6279999999999,0
22.7,46,4003,129,1238.196,1
21.2,47,3882,125,1201.196,1
21.8,47,1122,47,362.44399999999996,0
20.2,48,1063,37,343.176,0
20.5,49,3599,42,1105.0400000000002,1
20.9,51,3381,57,1042.412,0
19.9,54,1432,38,455.61199999999997,0
19.4,57,1707,60,541.892,0
18.7,61,2436,2,753.396,0
17.2,64,3138,35,969.036,0
17.8,68,1023,77,341.70399999999995,0
18.7,63,3671,113,1139.9959999999999,1
20.8,58,1113,109,371.224,0
22.5,52,1499,93,483.58,0
24.3,47,1916,194,621.924,0
27.0,41,1361,156,449.18000000000006,0
28.8,36,2671,202,847.7239999999999,0
28.5,34,4091,204,1273.36,1
29.0,31,3953,212,1232.3799999999999,1
29.0,29,1737,154,558.9000000000001,0
27.4,34,3895,200,1213.692,1
25.3,38,2344,169,744.584,0
22.5,43,3788,170,1178.5399999999997,1
22.3,44,3009,81,932.6039999999999,0
22.9,44,3918,131,1212.4719999999998,1
21.4,45,3954,98,1218.5120000000002,1
21.3,46,3618,17,1106.624,1
20.1,47,2560,66,796.028,0
20.3,48,2172,59,678.984,0
19.9,50,1452,69,464.832,0
19.2,52,1556,34,491.4959999999999,0
18.5,54,3057,25,940.9,0
18.5,58,3516,56,1084.06,1
17.8,62,1781,16,558.884,0
17.4,67,2649,35,823.2319999999999,0
18.6,62,2011,111,641.4079999999999,0
20.2,57,3086,90,960.016,0
21.5,52,2303,92,724.36,0
24.4,46,3514,201,1102.0520000000001,1
26.6,39,2393,178,761.188,0
28.8,32,1378,199,458.284,0
28.5,31,3919,155,1214.0600000000002,1
29.9,29,2063,197,662.972,0
29.9,27,2358,180,748.532,0
27.1,33,2464,149,776.8879999999999,0
24.5,38,2868,204,906.46,0
22.1,43,1097,155,369.02799999999996,0
22.5,44,2724,86,847.8599999999999,0
21.5,44,4050,115,1249.4399999999998,1
21.7,45,2936,125,916.976,0
20.7,47,1303,42,415.736,0
20.1,50,3457,69,1066.388,1
19.9,52,1884,76,595.9719999999999,0
19.1,53,3177,62,981.9679999999998,0
19.4,55,2696,10,831.0319999999999,0
18.2,56,2881,52,892.3559999999999,0
18.0,57,2877,75,894.6,0
17.3,59,1595,18,502.384,0
16.6,60,2535,50,788.948,0
18.3,55,1187,87,388.804,0
19.8,51,1470,122,477.904,0
21.9,46,3011,136,941.3519999999999,0
23.1,41,1976,162,633.4279999999999,0
25.8,36,1209,212,409.684,0
27.5,31,3116,200,979.18,0
28.6,30,3472,208,1087.1279999999997,1
28.6,28,2313,189,736.208,0
28.2,27,3335,145,1036.256,0
26.7,31,1110,148,369.87600000000003,0
24.7,35,1950,194,628.876,0
22.6,39,3187,149,994.208,0
21.1,40,3096,92,958.7879999999999,0
21.9,40,1470,85,470.23199999999997,0
20.7,41,2753,113,858.996,0
20.3,43,2807,60,868.224,0
19.2,45,1809,66,569.9159999999999,0
19.0,47,1753,38,549.7,0
18.5,48,1997,15,619.82,0
17.9,50,2655,31,819.852,0
17.9,52,1154,19,368.432,0
16.1,53,2231,55,696.348,0
15.4,53,3820,27,1168.932,1
15.1,54,3047,74,943.808,0
16.5,51,3472,102,1074.78,1
18.6,47,3714,120,1149.368,1
19.9,44,3438,91,1062.032,1
22.4,39,2418,170,766.3919999999999,0
24.7,34,2654,194,839.7959999999999,0
26.9,29,4038,148,1247.772,1
27.9,28,1272,181,422.592,0
27.7,27,2399,182,760.496,0
28.6,26,4088,197,1269.2679999999998,1
25.3,30,1164,181,390.024,0
23.2,34,3326,149,1034.676,0
22.0,39,1172,155,390.37999999999994,0
20.2,39,2562,102,799.456,0
20.3,40,2713,117,847.164,0
20.9,41,1412,137,460.11199999999997,0
19.2,43,2909,80,901.316,0
18.0,45,1734,31,542.18,0
18.0,47,1619,12,505.58,0
19.0,48,1783,27,557.4399999999999,0
17.2,49,3106,39,955.796,0
17.3,50,3381,39,1038.604,0
16.9,52,1213,4,383.752,0
15.8,54,3742,57,1150.124,1
15.3,56,3350,51,1032.104,0
16.7,52,2027,125,644.836,0
18.7,48,3090,104,960.2360000000001,0
20.4,44,1494,135,485.13199999999995,0
22.5,39,3165,220,997.52,0
24.4,33,1429,153,466.192,0
26.6,27,2646,190,835.408,0
27.2,25,1226,171,406.356,0
27.3,24,2532,182,799.4440000000001,0
28.8,22,1918,204,618.184,0
26.9,26,3517,217,1100.292,1
24.0,30,1331,179,439.48,0
21.2,34,2054,144,651.8159999999999,0
20.8,35,3162,118,980.7439999999999,0
20.3,35,1339,112,432.864,0
20.7,35,1252,103,405.616,0
19.8,36,1943,12,600.204,0
18.4,37,3026,1,923.4519999999999,0
18.0,37,3032,62,933.68,0
17.4,37,3688,59,1129.8919999999998,1
17.1,37,2391,39,737.908,0
17.7,36,3299,25,1008.2359999999999,0
16.3,40,2970,75,917.264,0
16.8,43,2247,31,695.1840000000001,0
15.3,46,3486,47,1069.5439999999999,1
17.2,43,2605,101,812.496,0
19.3,39,2918,93,904.7439999999999,0
20.6,36,2220,129,699.9079999999999,0
23.4,32,3707,182,1153.0919999999999,1
25.8,28,2234,166,708.5039999999999,0
27.2,24,3861,212,1202.316,1
27.3,24,3867,211,1204.004,1
28.3,23,3728,194,1159.924,1
28.3,22,2157,181,686.524,0
26.7,26,3930,163,1216.576,1
23.3,30,2762,213,873.344,0
22.0,34,2268,176,720.7199999999999,0
21.7,35,2379,98,743.2959999999999,0
20.5,35,2802,81,867.48,0
20.9,35,1447,137,468.93199999999996,0
19.7,36,1223,44,388.656,0
19.9,37,1450,62,459.612,0
18.6,38,1589,58,500.668,0
18.4,38,3511,36,1074.1319999999998,1
17.8,39,1378,63,438.12399999999997,0
17.5,39,1311,40,414.72,0
16.9,43,1900,65,595.8720000000001,0
16.8,46,1019,23,326.504,0
15.0,49,1574,17,492.5,0
18.0,46,2903,104,903.3799999999999,0
19.8,42,1156,100,378.10400000000004,0
21.0,39,1326,90,427.20000000000005,0
22.9,35,3688,184,1148.3719999999998,1
24.0,32,3622,192,1129.16,1
26.2,29,1251,204,419.31600000000003,0
26.3,28,2630,168,827.7239999999999,0
27.6,27,3737,200,1164.388,1
27.3,26,2020,154,642.4839999999999,0
25.3,31,3815,156,1182.1039999999998,1
23.5,36,3812,155,1181.96,1
21.0,41,1626,165,528.26,0
21.0,41,1657,113,530.28,0
20.4,41,2102,87,659.972,0
19.2,42,1928,133,614.156,0
19.2,43,2806,32,863.696,0
19.0,44,3471,23,1062.16,1
18.3,45,2292,74,715.6840000000001,0
17.1,46,3750,33,1147.2879999999998,1
17.6,47,2194,40,681.8879999999999,0
16.5,48,1123,1,355.09999999999997,0
16.1,50,1611,42,507.68799999999993,0
15.5,52,1013,35,327.69999999999993,0
15.4,54,3004,37,925.8119999999999,0
18.0,50,1515,121,490.48,0
18.8,46,1681,122,539.524,0
20.7,42,3601,89,1110.316,1
22.3,37,1837,166,590.9440000000001,0
24.4,32,3674,193,1145.012,1
26.9,27,2933,175,919.492,0
26.0,26,3482,162,1081.84,1
26.4,25,4042,207,1255.972,1
27.3,24,1962,213,632.7840000000001,0
25.5,28,4058,205,1261.08,1
22.9,32,3439,175,1071.5720000000001,1
20.6,36,2774,152,869.3279999999999,0
20.5,37,1643,127,526.78,0
20.0,38,2523,134,791.9,0
19.2,39,2810,128,877.216,0
18.8,39,3734,39,1141.844,1
18.1,40,3373,46,1034.608,0
17.6,41,3633,79,1117.3679999999997,1
17.1,41,3252,77,1002.6479999999999,0
16.6,42,1013,56,328.14799999999997,0
16.7,43,2632,50,813.316,0
15.4,46,3667,31,1121.6319999999998,1
15.1,49,1203,46,385.28799999999995,0
14.1,52,3020,65,933.6080000000001,0
16.8,49,1260,120,413.224,0
18.0,46,4008,133,1238.9399999999998,1
19.6,43,3351,114,1038.788,0
21.8,36,1570,217,517.5640000000001,0
24.8,30,3958,156,1224.5839999999998,1
26.6,23,1723,177,555.568,0
26.4,23,1465,200,481.332,0
28.0,23,3012,165,940.98,0
27.4,23,2611,170,821.2119999999999,0
25.3,27,3914,177,1213.624,1
23.1,31,3642,189,1134.2079999999999,1
21.9,35,2036,168,650.252,0
20.3,35,2789,86,864.2239999999999,0
20.1,35,1525,127,490.70799999999997,0
20.0,35,1285,91,413.64,0
20.0,37,2889,9,883.92,0
18.9,39,1320,62,420.892,0
17.1,41,2172,46,674.3080000000001,0
16.9,42,3836,33,1171.9119999999998,1
16.8,43,1361,11,426.584,0
16.4,43,1204,25,381.332,0
15.2,44,1073,51,345.616,0
15.8,46,3747,79,1152.464,1
14.6,47,2684,18,824.968,0
16.8,43,2199,95,689.7439999999999,0
18.5,39,1438,131,465.84000000000003,0
20.0,35,2508,114,783.76,0
21.3,31,1643,184,533.304,0
24.1,27,3790,181,1176.648,1
26.8,22,1106,168,368.984,0
26.3,22,1292,187,427.304,0
26.9,22,2180,216,697.932,0
27.3,22,2471,214,785.064,0
24.7,27,2633,189,830.836,0
22.4,32,2988,144,931.7919999999999,0
20.9,37,2265,140,715.312,0
20.7,36,2019,103,635.9959999999999,0
20.9,35,3269,82,1007.832,0
20.5,35,3578,115,1105.0399999999997,1
19.3,37,2757,68,852.384,0
18.6,39,3451,33,1056.0479999999998,1
18.5,42,3651,78,1123.16,1
18.1,43,1024,50,331.308,0
17.1,45,2100,54,654.948,0
17.4,46,2547,47,788.432,0
17.4,52,2622,74,816.392,0
16.3,58,3399,27,1044.2839999999999,0
15.4,64,3542,19,1087.492,1
17.5,58,1476,98,477.66,0
19.6,53,2228,140,708.328,0
20.3,47,2137,93,672.964,0
22.9,42,3630,148,1127.892,1
24.6,37,2105,218,679.268,0
26.2,32,1104,165,370.596,0
26.8,30,3526,185,1099.604,1
27.8,28,1830,199,592.484,0
27.6,27,4093,162,1265.868,1
25.2,31,3036,169,950.1959999999999,0
23.3,35,2149,159,683.2839999999999,0
21.2,39,1779,194,577.7159999999999,0
20.7,39,3509,104,1083.9759999999999,1
20.7,38,2498,124,783.196,0
20.5,38,3791,101,1167.8200000000002,1
19.3,40,1519,18,474.82399999999996,0
19.1,42,3507,25,1072.7079999999999,1
18.7,43,1474,15,461.576,0
18.8,44,2065,34,641.844,0
18.2,45,1334,50,424.896,0
17.0,46,1914,11,593.3799999999999,0
17.1,50,3774,8,1152.108,1
16.8,54,3716,48,1141.344,1
15.7,58,2205,70,691.9359999999999,0
17.2,56,2817,127,883.376,0
18.3,53,1884,91,597.904,0
20.9,50,3434,95,1063.352,1
22.6,45,1721,185,561.1279999999999,0
24.9,40,2628,190,833.172,0
26.9,35,3147,214,991.3919999999999,0
27.5,34,3592,171,1118.76,1
27.8,33,4092,182,1270.1039999999998,1
27.5,32,3166,220,997.2599999999999,0
25.1,35,2031,146,646.568,0
23.4,39,3628,183,1131.4919999999997,1
21.1,42,2286,149,724.328,0
21.8,43,2310,117,727.524,0
20.2,43,1322,112,429.976,0
20.9,44,2816,80,874.172,0
19.2,46,3223,7,986.136,0
19.3,49,2794,42,863.204,0
18.5,52,1574,29,496.0,0
18.8,52,1191,52,384.404,0
18.4,52,1499,31,473.75199999999995,0
18.7,53,1768,0,550.476,0
17.3,54,2562,20,791.364,0
17.2,56,2238,13,693.716,0
16.7,58,2443,54,761.376,0
18.9,52,3088,131,964.592,0
19.6,47,1153,112,380.228,0
21.8,42,3517,117,1089.344,1
24.0,39,2241,174,714.3,0
24.1,36,3017,211,951.468,0
26.4,33,1381,168,454.452,0
26.7,32,1883,147,601.916,0
26.3,31,3432,177,1070.424,1
27.8,30,3343,217,1049.464,0
25.9,35,3692,172,1148.7319999999997,1
23.4,39,1743,189,566.832,0
21.5,44,2589,204,823.5999999999999,0
20.9,44,3150,128,981.092,0
20.6,45,3398,105,1052.468,1
20.3,45,2406,134,758.8439999999999,0
19.8,49,2531,38,783.884,0
19.3,52,1115,21,357.404,0
18.2,55,2870,4,882.0559999999999,0
18.9,56,2590,11,799.512,0
18.3,56,3224,9,989.2639999999999,0
18.5,57,2518,16,778.78,0
17.1,60,1579,17,497.668,0
17.7,64,3506,43,1080.696,1
16.8,67,2611,21,809.7040000000001,0
18.2,62,1311,96,429.196,0
20.5,56,3061,99,953.5799999999999,0
21.2,51,1053,98,349.836,0
24.0,47,2280,159,726.14,0
25.1,43,1631,155,530.068,0
27.5,39,1721,186,560.9599999999999,0
27.2,37,1193,175,400.376,0
27.6,35,3355,215,1054.128,1
28.9,33,3874,196,1206.9720000000002,1
26.8,37,3561,208,1115.284,1
23.1,41,2378,171,755.288,0
21.2,45,3540,181,1105.876,1
21.7,45,2612,81,813.6160000000001,0
20.2,45,2394,112,752.1359999999999,0
20.8,46,2189,86,687.4439999999998,0
19.7,47,1839,54,577.9359999999999,0
19.2,49,3632,12,1110.376,1
18.5,50,3507,11,1072.82,1
18.5,49,1269,26,403.23999999999995,0
17.0,48,3643,26,1114.74,1
17.6,47,3003,16,921.228,0
16.3,50,2104,44,655.9239999999999,0
16.9,52,3131,41,964.332,0
15.1,55,3803,35,1165.4279999999999,1
17.4,51,2057,124,653.6120000000001,0
19.1,47,1416,95,456.608,0
20.8,44,2045,93,644.664,0
22.3,39,2889,195,911.1639999999999,0
24.7,33,2397,211,764.7959999999999,0
26.8,28,3242,206,1016.784,0
26.2,27,2007,179,642.056,0
27.0,26,1027,187,349.11999999999995,0
27.4,24,2317,187,735.672,0
25.5,30,4029,190,1250.84,1
22.7,35,2491,149,784.3159999999999,0
20.2,41,1420,169,466.79600000000005,0
20.3,42,2741,99,853.6039999999999,0
19.1,42,1407,137,458.388,0
19.8,43,1017,120,339.484,0
19.0,46,3868,48,1185.32,1
18.8,49,3267,14,1001.044,0
17.5,51,1838,22,573.66,0
17.5,51,2746,53,850.3999999999999,0
17.5,51,1119,34,359.64,0
17.9,51,2469,10,761.3919999999999,0
16.8,52,4030,37,1233.444,1
16.2,53,2245,3,693.2959999999999,0
16.7,54,2540,64,790.7560000000001,0
17.4,50,3204,105,994.7719999999999,0
19.9,45,3118,105,968.272,0
21.1,41,2431,112,762.3679999999999,0
22.9,39,2241,152,710.9119999999999,0
24.2,37,3259,203,1023.2559999999999,0
25.0,35,2461,157,777.0799999999999,0
26.6,34,2387,165,756.168,0
26.9,33,3802,185,1183.272,1
27.1,32,1424,197,471.328,0
25.4,37,2960,157,927.452,0
23.9,43,3781,195,1180.3319999999999,1
21.5,49,2523,193,803.66,0
21.1,49,1629,95,521.6279999999999,0
21.5,48,3862,125,1195.56,1
21.0,48,1562,99,501.78,0
20.3,49,3998,9,1220.0639999999999,1
20.4,51,1741,16,544.5319999999999,0
19.8,53,2330,13,721.2040000000001,0
19.9,52,2348,59,732.7919999999999,0
18.4,52,1791,12,558.6919999999999,0
18.4,52,3342,26,1025.952,0
18.2,52,3481,53,1071.376,1
18.9,53,1638,22,514.612,0
18.3,54,1737,5,542.0440000000001,0
19.5,53,1338,92,434.58,0
20.3,51,1053,95,349.164,0
22.0,50,3628,103,1122.98,1
23.2,47,2783,191,881.2959999999999,0
25.9,45,3975,152,1233.632,1
26.7,42,2285,203,733.156,0
27.8,42,3018,155,946.644,0
27.6,41,1465,147,479.288,0
27.6,40,1763,210,577.228,0
26.1,44,1067,159,361.98799999999994,0
24.8,49,1105,148,372.884,0
23.5,53,2815,171,889.86,0
22.9,53,3670,86,1134.292,1
22.2,53,2976,93,926.876,0
21.2,53,2406,119,759.2359999999999,0
21.9,54,2745,74,855.112,0
20.3,54,1588,34,501.96399999999994,0
19.4,55,3225,63,997.152,0
19.1,54,2697,64,838.528,0
19.2,54,3065,24,943.356,0
18.3,53,2524,59,785.424,0
18.0,56,1006,40,328.12000000000006,0
18.6,59,3877,1,1184.968,1
18.0,62,2726,17,842.5799999999999,0
19.1,56,2333,91,733.668,0
21.2,49,2739,104,855.9159999999999,0
23.3,43,3634,128,1126.6840000000002,1
25.3,40,2294,192,733.3639999999999,0
26.4,38,2028,173,650.652,0
28.8,35,1404,200,467.06399999999996,0
28.5,34,3632,166,1130.34,1
28.8,33,2553,140,802.804,0
29.3,33,4043,165,1253.4439999999997,1
27.6,36,2280,215,731.908,0
26.0,39,3601,152,1119.78,1
24.2,41,3976,145,1231.356,1
23.7,45,2691,100,840.536,0
22.9,49,2114,91,667.0719999999999,0
21.2,53,2730,112,855.4559999999999,0
21.0,55,1894,79,600.5399999999998,0
20.8,57,1781,10,557.4839999999999,0
20.4,59,2017,46,633.772,0
19.7,60,3475,27,1068.596,1
19.9,61,4080,34,1251.412,1
19.7,62,3822,35,1174.376,1
18.1,66,3622,54,1117.7079999999999,1
18.9,70,1304,45,422.392,0
17.5,74,1442,35,463.11999999999995,0
19.4,66,3201,132,1002.692,0
21.9,58,1985,81,629.212,0
23.1,51,1414,90,457.548,0
25.6,47,3475,148,1083.548,1
26.9,43,3896,160,1210.772,1
28.4,39,1643,151,532.912,0
28.1,37,1844,219,602.0879999999999,0
28.7,35,2583,208,821.856,0
29.8,33,2111,216,681.124,0
27.2,38,1726,209,565.3159999999999,0
26.2,43,1423,183,471.89599999999996,0
24.1,47,1198,173,403.528,0
23.8,50,4079,139,1263.824,1
22.8,54,1147,108,380.724,0
21.3,57,2304,116,729.3639999999999,0
21.5,56,2535,50,789.2,0
21.1,55,3029,14,931.968,0
20.9,55,2777,65,863.452,0
20.3,56,1840,57,581.344,0
20.3,57,1641,22,517.024,0
19.0,58,1654,58,525.88,0
19.5,61,1717,73,547.86,0
18.2,64,2428,66,760.656,0
19.0,68,2960,55,920.0600000000001,0
19.9,63,3248,100,1011.612,0
21.5,58,3881,113,1202.3799999999999,1
23.9,53,3575,123,1111.252,1
25.4,47,2082,142,664.7520000000001,0
26.6,42,1458,209,485.868,0
28.8,36,3414,166,1065.584,1
29.5,34,3763,174,1171.0399999999997,1
29.6,32,3742,153,1161.268,1
29.2,30,1715,140,550.676,0
28.7,34,3206,163,1002.176,0
26.0,38,1774,194,577.2799999999999,0
24.8,43,1854,208,604.304,0
23.5,45,3903,132,1208.56,1
22.7,47,1764,106,563.5559999999999,0
22.1,49,1612,82,514.9879999999999,0
21.6,51,3481,57,1072.608,1
21.6,52,2405,16,744.348,0
20.8,54,3368,47,1037.924,0
20.1,53,3819,40,1171.768,1
20.1,52,3185,66,984.928,0
19.1,51,3615,60,1112.528,1
19.4,54,3497,72,1079.7319999999997,1
18.7,57,3986,42,1222.876,1
18.2,60,1669,13,524.416,0
19.8,57,3317,101,1030.744,0
20.8,55,3468,136,1080.6639999999998,1
22.7,52,3072,97,956.096,0
24.5,47,3778,212,1183.1,1
26.8,42,1618,210,534.064,0
28.1,37,2648,153,834.0479999999999,0
28.7,35,1127,145,376.236,0
28.6,33,1924,166,617.688,0
28.7,31,2970,178,932.636,0
26.3,36,4070,143,1258.464,1
25.2,40,2393,143,756.1759999999999,0
23.4,45,1502,144,489.912,0
22.4,45,2787,111,870.512,0
22.5,46,2451,115,770.5799999999999,0
21.3,47,2999,119,935.4839999999999,0
20.5,49,2763,17,850.74,0
20.7,51,1082,40,350.276,0
19.1,53,3468,36,1065.628,1
19.5,54,3235,3,991.5,0
18.1,56,1839,70,582.2479999999999,0
18.0,57,3426,61,1057.34,1
17.8,62,2535,33,787.464,0
17.6,67,3034,50,940.8879999999999,0
16.8,71,2427,54,760.2439999999999,0
18.5,67,4039,100,1249.64,1
19.6,63,1363,80,443.22799999999995,0
21.4,59,2411,121,762.7520000000001,0
22.5,54,3830,156,1192.26,1
24.8,49,3726,164,1161.424,1
26.4,43,2671,218,851.252,0
26.9,41,1797,192,584.9920000000001,0
27.3,38,1068,165,361.784,0
27.7,35,1155,175,388.556,0
25.1,41,1271,214,429.768,0
23.3,46,1973,195,638.6039999999999,0
21.7,52,3908,195,1220.3359999999998,1
21.0,53,2194,97,692.5,0
20.7,54,1652,81,527.856,0
20.9,55,3988,89,1230.1119999999999,1
19.3,56,2233,30,695.184,0
19.3,57,1768,14,553.724,0
19.9,58,1837,0,572.912,0
18.6,59,3696,43,1136.548,1
18.8,60,2982,52,923.944,0
18.5,61,3713,79,1147.2199999999998,1
17.4,64,1365,40,437.89200000000005,0
17.1,67,3390,72,1050.628,1
16.1,69,2270,8,705.948,0
18.8,64,1431,92,465.36400000000003,0
19.3,58,3240,80,1004.844,0
21.0,53,1202,129,399.38,0
22.6,47,2210,193,709.508,0
25.0,40,2473,195,787.4,0
26.4,34,1321,217,443.592,0
26.6,32,2529,194,802.2679999999999,0
27.2,31,3774,162,1171.1760000000002,1
27.2,29,2472,194,784.496,0
25.7,34,2855,196,900.6560000000001,0
23.0,39,1028,218,356.28,0
21.2,44,3177,197,998.9359999999999,0
21.2,45,1382,138,452.45599999999996,0
20.4,46,1957,107,620.672,0
20.8,47,3311,104,1026.844,0
19.4,49,1013,27,326.83199999999994,0
19.8,51,1212,6,384.26399999999995,0
19.9,53,3887,77,1197.292,1
18.8,54,2409,20,745.8839999999999,0
18.2,55,1151,55,373.496,0
17.3,56,2974,1,912.8639999999999,0
17.5,57,3333,77,1031.54,0
17.8,58,3108,75,964.124,0
16.8,60,3653,55,1125.1039999999998,1
18.7,56,2167,91,683.7560000000001,0
19.3,51,2837,96,884.224,0
20.1,47,2230,103,702.208,0
22.5,42,2927,148,916.8800000000001,0
24.6,37,3093,148,965.868,0
26.7,32,1214,142,400.51599999999996,0
26.6,31,2450,144,771.288,0
27.3,30,1706,144,548.0039999999999,0
27.6,28,1555,153,503.488,0
26.6,32,4070,142,1257.288,1
24.2,36,2793,151,875.896,0
23.0,40,2648,161,834.5799999999999,0
21.2,42,2491,134,783.756,0
21.9,44,1729,80,548.352,0
20.3,46,2613,131,820.804,0
19.9,49,2500,61,777.832,0
19.5,53,2560,67,797.68,0
18.2,56,3911,20,1196.876,1
18.7,56,4009,28,1227.536,1
18.2,57,3812,58,1172.7759999999998,1
17.3,58,4049,44,1241.9440000000002,1
17.4,60,1074,34,348.632,0
17.4,62,3826,25,1173.532,1
16.4,64,4016,57,1235.292,1
18.5,59,2076,111,660.04,0
20.3,54,2688,138,846.524,0
21.8,49,1972,95,624.7239999999999,0
23.8,44,3102,188,975.904,0
25.8,39,3103,218,979.564,0
27.3,34,3014,159,943.6239999999999,0
27.7,32,1267,210,426.21599999999995,0
27.8,31,2003,199,645.224,0
28.9,29,4083,143,1261.1319999999998,1
26.9,34,1900,208,616.172,0
24.0,40,1062,154,358.08,0
22.9,46,3922,168,1219.4119999999998,1
21.4,48,2299,109,724.3919999999999,0
21.1,51,2127,97,671.868,0
20.2,54,1414,129,463.036,0
20.5,57,4085,50,1254.2,1
19.9,61,3979,9,1217.612,1
18.2,65,1514,50,484.496,0
18.1,65,2413,29,751.228,0
18.6,66,2925,8,902.308,0
18.9,66,3003,2,924.952,0
17.2,67,1781,54,565.4359999999999,0
17.3,68,3777,75,1167.484,1
17.4,69,1463,15,465.192,0
19.6,63,1839,87,587.0079999999999,0
21.2,57,2869,110,897.9959999999999,0
23.3,51,3755,86,1159.344,1
24.3,46,3912,189,1219.744,1
26.6,41,1784,186,580.1679999999999,0
27.6,35,3950,163,1225.348,1
28.8,33,1456,151,475.244,0
28.9,31,3468,210,1086.572,1
28.5,29,2009,199,646.66,0
